Problem,TS-Ei-LM,SA-Ei-LM,TSL-Ei-LM,SAL-Ei-LM,TS-Si-LM,SA-Si-LM,TSL-Si-LM,SAL-Si-LM
bom_mix_3_4_9_100_30_No1,0.4293739483174546,0.33345261742870075,0.6581355126172855,0.5261618163127283,0.7296760463526721,0.522892186466099,0.6276138437767564,0.4680335098551338
bom_mix_3_4_9_100_30_No2,0.8301139513480782,0.284298902732042,0.6267546362613416,0.18360470667453896,0.8422531380997549,0.277411294393883,0.5320960177274343,0.3055779486688705
bom_mix_4_5_8_100_30_No1,0.4229317648577676,0.33992033583788583,0.4636078894949244,0.22288214588320404,0.6097987430229931,0.5193667366551138,0.5591810998243485,0.4325806787058727
bom_mix_4_5_8_100_30_No2,0.6187969562886312,0.500917577521088,0.6167577455051121,0.4651260402550862,0.44430575012572415,0.4127567583077406,0.5437457021163873,0.3872076293885932
bom_mix_5_4_5_100_30_No1,0.4982925631542755,0.5513719059058927,0.6068572139768729,0.40489758575331647,0.5625225713058701,0.7044568437232559,0.4773999089590821,0.7228337383513143
bom_mix_5_4_5_100_30_No2,0.3096620403121956,0.3394751804015073,0.3870030432790498,0.39674061042418907,0.5302212371556487,0.4025404050545719,0.3164120090783009,0.1507102397219334
bom_mix_2_10_5_80_30_No1,0.3017082925846271,0.5018713516709793,0.25429808455460334,0.27331230657234756,0.4356191580978793,0.4569134589416207,0.395353314438999,0.2571080740988814
bom_mix_2_10_5_80_30_No2,0.611626693603171,0.331861550763878,0.7074791260276674,0.48821536755549155,0.5185792420996788,0.4464399455461578,0.5735883252862515,0.3791771005600125
bom_mix_2_5_8_80_30_No1,0.8662869271696408,0.29341978001510216,0.6621374877901989,0.22852015209697255,0.5628898440149066,0.3026330065475459,0.8371220695700654,0.19115652301584782
bom_mix_2_5_8_80_30_No2,0.8466326702173971,0.1726170835435187,0.7031979605728721,0.34853123967692073,0.7720320687791073,0.4067049676796909,0.88714641579917,0.2852953472113461
bom_mix_3_8_3_80_30_No1,0.2033662877197712,0.178476088338006,0.13625547921078163,0.2946252242987778,0.6281295224039449,0.1004888687709721,0.4190690050174662,0.19729358524614188
bom_mix_3_8_3_80_30_No2,0.4879509932939346,0.2335492877165933,0.6528790121079543,0.5765993268013576,0.5165195589705776,0.5716011547794921,0.645406433006056,0.30870585268244444
bom_mix_4_6_4_80_30_No1,0.41419467392980447,0.2847639871572011,0.5895239259203744,0.32840971896432036,0.5611911552506745,0.1930949800951524,0.67354495540977,0.5074540720032562
bom_mix_4_6_4_80_30_No2,0.5824394070038753,0.024682325760492875,0.5410963827351285,0.06233066252053593,0.715485460268462,0.739555962357832,0.7671198106129355,0.817772008715405
bom_mix_2_5_10_80_20_No1,0.39663653826401324,0.542714215004114,0.3434193896647845,0.7638503405221012,0.5005280845010719,0.6674207665737704,0.3979173572943375,0.5401479493564656
bom_mix_2_5_10_80_20_No2,0.6013770804714633,0.44546771213640896,0.6472972736717324,0.2520545061615397,0.40531450048935874,0.43721146029820657,0.6287516799033603,0.35710955519848353
bom_mix_3_4_6_80_20_No1,0.5057942919863824,0.3978993891983618,0.2726549489464822,0.12206724385218157,0.4625560612700298,0.23167728474623117,0.29033306584625684,0.03499934926174847
bom_mix_3_4_6_80_20_No2,0.5706124481302525,0.6377939225689864,0.4525511344374382,0.5545471437538934,0.459133010442575,0.585751712183871,0.4516188756478717,0.45607841469734495
bom_mix_4_2_10_80_20_No1,0.16576633700876475,0.6094524189715398,0.6656276222346825,0.5062831562153101,0.44431793751261395,0.6240412302021862,0.44179460938774495,0.702517069235324
bom_mix_4_2_10_80_20_No2,0.7707396278251769,0.4012389254224657,0.8260834395154919,0.14420220322566196,0.8171768860988804,0.4494805791267562,0.7327661422782394,0.3720147871156533
bom_mix_4_3_10_80_20_No1,0.3977520377249667,0.6713617942335559,0.47369521883931415,0.5049233559537908,0.5430664623090335,0.4822909875214438,0.49361462415309576,0.4967878418021018
bom_mix_4_3_10_80_20_No2,0.6254817798328139,0.3549649825152382,0.4820083393537022,0.5574107987500528,0.5771793936527592,0.375468312683849,0.614364744757916,0.6219840056182611
bom_mix_4_3_6_80_30_No1,0.34109262724417305,0.32163445882812536,0.6654816571312305,0.4895251130006053,0.578652543984014,0.4710405796785224,0.4718500766709887,0.5935744212962075
bom_mix_4_3_6_80_30_No2,0.45476057590777785,0.6196793687349285,0.6071999597433149,0.3752870535047048,0.5571419001026293,0.4483018780217935,0.6361916327896391,0.5216321540429393
bom_mix_5_2_5_80_30_No1,0.7590852718583048,0.502296940032019,0.7175944096619176,0.5712120230529709,0.6651330369429076,0.6275589959268497,0.7804030500517254,0.5370854662588579
bom_mix_5_2_5_80_30_No2,0.4368385680668096,0.5299264063797794,0.3870484425347315,0.5240740343906586,0.358840473400746,0.5922449395966655,0.43077131466696733,0.505119174340586
bom_mix_7_2_4_80_30_No1,0.5488123970798957,0.4597667182162607,0.4951610824936454,0.40170361269537513,0.38770453665998406,0.5425402715519507,0.5166436378542038,0.34491872590312234
bom_mix_7_2_4_80_30_No2,0.35329643546999884,0.12125465217482825,0.36134020976587533,0.11111867345325757,0.7946409618808565,0.3879131823037806,0.834533254091995,0.5488708171536618
bom_mix_2_8_6_60_10_No1,0.5532372796566809,0.43862874857711304,0.3975561169107326,0.4928346145846296,0.5792534717167033,0.5850901774051052,0.3803024323545812,0.43599801430704754
bom_mix_2_8_6_60_10_No2,0.4584002536175536,0.2451967700843384,0.4054375301288252,0.3615855677071602,0.31313339546700747,0.34808538707211306,0.4221912298200642,0.5361613577017939
bom_mix_3_5_5_60_10_No1,0.41994981965166894,0.506372816306051,0.6526218056649634,0.4782845391615198,0.5080406230246035,0.4672545953090229,0.589418778022985,0.49811793774626245
bom_mix_3_5_5_60_10_No2,0.33651399323331566,0.6351192681207907,0.314628786044563,0.7010988180007612,0.5269562469850769,0.5475021718899841,0.5800396822007918,0.6011801537267576
bom_mix_5_3_5_60_10_No1,0.47964654474621804,0.5148585384405183,0.4418149100133738,0.3307537788862761,0.5135711172403049,0.35528638340213803,0.42166478831953846,0.49822161358399664
bom_mix_5_3_5_60_10_No2,0.4351854296120826,0.43060047716223593,0.602450534345077,0.26930027624205727,0.34813438447814243,0.22253757388416143,0.6185915772716977,0.536313301260736
bom_mix_6_2_5_60_10_No1,0.6645706734711065,0.16208068506825224,0.5393188719168528,0.432296035966982,0.5674284680837627,0.6519460993269512,0.2541226848432578,0.45545516464450325
bom_mix_6_2_5_60_10_No2,0.4348062036773842,0.42609327508477557,0.4401879290853902,0.27491651426316904,0.5841974924738881,0.6450796906106584,0.5281351500856694,0.3840870440003871
bom_mix_7_3_4_60_10_No1,0.26360385325158375,0.046655371562592016,0.37937738388015313,0.01545722841657191,0.5447852138837789,0.8722761834586269,0.5273366943402512,0.9312415726310833
bom_mix_7_3_4_60_10_No2,0.26130342193106026,0.5925697701444516,0.4113036302656582,0.40333031027583316,0.5963566587898363,0.8397350484470959,0.26812888641250776,0.4203419395039368
bom_mix_2_3_10_50_10_No1,0.38656348183142997,0.6107102750593254,0.5493289162837512,0.6975622288446499,0.49173539272111666,0.7283778469530482,0.45703994243700263,0.5712079840227655
bom_mix_2_3_10_50_10_No2,0.47981313977244644,0.5513339630280714,0.6735692072548723,0.5452483995492029,0.5682259748582457,0.6345088191417871,0.5818669412588731,0.6753110839243621
bom_mix_2_3_7_50_10_No1,0.5949893254556915,0.6726986435204839,0.4607146056222087,0.4687933304772082,0.48893411411569543,0.43790110804407306,0.4829661727777603,0.5135438313915712
bom_mix_2_3_7_50_10_No2,0.3619486649002853,0.5273465597323206,0.5206311522914777,0.5870325405619693,0.4201745776165656,0.5636454553351216,0.4650839876660743,0.7226039623566901
bom_mix_2_5_7_50_10_No1,0.5223748671315742,0.5880276687496915,0.2971090351688857,0.3837207505923665,0.4341802231432873,0.5305077961612021,0.530249515537679,0.6305404170168857
bom_mix_2_5_7_50_10_No2,0.48019044290486335,0.6360123461069962,0.6627483636977887,0.6697193333769462,0.5062958696482959,0.4500628520416779,0.47396678780298834,0.46179469920937893
bom_mix_3_3_10_50_10_No1,0.7473983247737623,0.5305451440692027,0.667262733984896,0.3411159827504844,0.5773221679294263,0.4284776274606813,0.7735313708810155,0.5207954257597168
bom_mix_3_3_10_50_10_No2,0.30316863163715685,0.6397388326959886,0.3735978491533893,0.6246478301333951,0.21052407256905004,0.6342836298977799,0.22776187839263295,0.679003731827641
bom_mix_2_5_7_40_10_No1,0.27896084637585855,0.23534661190852804,0.4331077483980431,0.3475762559558784,0.40939659030413666,0.5101423726831915,0.4910397940451965,0.5028009731792402
bom_mix_2_5_7_40_10_No2,0.32363980893070254,0.5071040270152813,0.4868156695831143,0.3347997901443639,0.3820563441658186,0.6034258608841184,0.563030070933079,0.5951968604854604
bom_mix_6_2_4_40_10_No1,0.559312221866205,0.34730247727211633,0.5526602662339748,0.2972391261507988,0.636650554681468,0.3997653152175234,0.5329284969421473,0.4411823323253513
bom_mix_6_2_4_40_10_No2,0.5089031332476117,0.21740178248060774,0.5530871198808007,0.4356392453547813,0.4586236352329367,0.3289974836624082,0.3728581671469985,0.3122390465152595
