Problem,TS-Ei-LM,SA-Ei-LM,TSL-Ei-LM,SAL-Ei-LM,TS-Si-LM,SA-Si-LM,TSL-Si-LM,SAL-Si-LM
DAFJS01,0.6207770007770008,0.61,0.7935042735042734,0.21000000000000002,0.34487179487179487,0.6324475524475524,0.47950854700854706,0.4827272727272727
DAFJS02,0.30968253968253967,0.750952380952381,0.3192063492063492,0.6308730158730159,0.2976190476190476,0.47873015873015873,0.225,0.48531746031746026
DAFJS03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAFJS04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAFJS05,0.4744755244755245,0.5118810601163541,0.6985501687854629,0.513044280338398,0.3385371360665478,0.5190665195371078,0.34580952816246935,0.6149128779717015
DAFJS06,0.6785574229691876,0.34714635854341735,0.616327030812325,0.16892857142857143,0.5401715686274511,0.5760294117647059,0.41064075630252106,0.41991596638655465
DAFJS07,0.7616617827449911,0.1117054567954118,0.8205486542443063,0.02159090909090909,0.8165907035659659,0.2531838517970452,0.8528140691558983,0.24864072292857903
DAFJS08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAFJS09,0.775,0.43159090909090914,0.6166666666666666,0.5703282828282827,0.3806565656565656,0.31406565656565655,0.33444444444444443,0.4114646464646465
DAFJS10,0.6802941176470588,0.36344771241830065,0.5753268588137008,0.2991979949874687,0.6294628114403655,0.48950832964764857,0.5134462381443805,0.4528261216767409
DAFJS11,0.6094827153522806,0.0,0.4588171309366961,0.0,0.8276068134763787,0.22266955266955266,0.8529761904761906,0.2191796066252588
DAFJS12,0.8111596354971381,0.023395721925133693,0.8072857608944896,0.09972425877498507,0.9264374192244968,0.34753642784071703,0.9035721978655993,0.4276665634625309
DAFJS13,0.5877705627705627,0.5332738095238094,0.5179112554112555,0.42013888888888895,0.21277056277056278,0.7253030303030303,0.5261778499278499,0.5988961038961038
DAFJS14,0.5603476081508119,0.4660151016928511,0.828434417245159,0.4553182508701421,0.40550223064054,0.3347026854219949,0.2444902858168439,0.4928217282336275
DAFJS15,0.7367602688374459,0.037028998545574496,0.7390773729661064,0.07253791212601282,0.9917065390749601,0.3825924758664176,0.8600664439051592,0.45835865544692317
DAFJS16,0.8171422069499314,0.036328502415458944,0.9082487922705316,0.05155762299715709,0.8844679173812489,0.31058260581578073,0.8461632684823936,0.3022969274541639
DAFJS17,0.7160685805422647,0.3145302238181495,0.6695224709930592,0.4550322312706213,0.42704604477050295,0.48994835573782947,0.26263475087004495,0.4821320062806131
DAFJS18,0.649211229946524,0.5046370967741935,0.5890609047463886,0.7143709709364358,0.39404224087810424,0.4801073112529469,0.11167755991285402,0.45576650438604893
DAFJS19,0.7408974636474637,0.0911083361083361,0.7471420523920523,0.1012348484848485,0.9013062770562771,0.38808472083472084,0.8653224553224554,0.4316215173715173
DAFJS20,0.7729857272502269,0.16514233312269774,0.7585641164654447,0.08348556814029962,0.863665392578436,0.3155933633783646,0.5569954717888882,0.3536156387681839
DAFJS21,0.6284322325421396,0.1489099419672175,0.7747583064846493,0.20676433067737418,0.7483834338811456,0.2580761104108796,0.7373474304545109,0.21342618733923083
DAFJS22,0.894199508113668,0.1645635828425916,0.881645851809109,0.1148518765952515,0.7898945198646239,0.13833027184325375,0.5934632920196595,0.24813669292890234
DAFJS23,0.767886220060133,0.06117191986757205,0.8095721709852144,0.07079307568438004,0.8301838057272839,0.24677629134150872,0.8375671430019256,0.3583255914777653
DAFJS24,0.6914050929273126,0.06300043819041494,0.830255786162653,0.04918581081081081,0.8815515022411574,0.507779361538143,0.832872039466193,0.4831525828752614
DAFJS25,0.726576961124131,0.021429608127721333,0.7439343504154825,0.047812650312650314,0.9868131868131869,0.3934613325179363,0.8363899782956388,0.3918575467160373
DAFJS26,0.7645425377415077,0.03263676914324472,0.7040145810521938,0.06980199739470257,0.8891125753869918,0.3995460299571854,0.944037727661421,0.37675785768835873
DAFJS27,0.793749634262307,0.03982130651303584,0.755993202703729,0.08954685099846389,0.9387997398887528,0.3387045710911828,0.8681036330002495,0.24404765185901495
DAFJS28,0.7217882060313928,0.04725552608311229,0.7880924024477973,0.05544312169312169,0.9137622346291702,0.2799063904157063,0.8676707086017432,0.37778122324674046
DAFJS29,0.8564099974350494,0.05892875240701327,0.8010186460771169,0.12548922095084497,0.8552968785928112,0.33044338221394853,0.900667563228186,0.3867884129093685
DAFJS30,0.6916739705964371,0.07722845749161537,0.6953045083094043,0.0331780055917987,0.811984788781522,0.3982302865135347,0.8527654379619095,0.3619927582344752
