Problem,TS-Ei-LM,SA-Ei-LM,TSL-Ei-LM,SAL-Ei-LM,TS-Si-LM,SA-Si-LM,TSL-Si-LM,SAL-Si-LM
bom_wide_3_10_30_15_No1,0.6587065253367574,0.08478398828172481,0.6251319117270746,0.08737304071894156,0.6587193092054445,0.17117514276851636,0.8722983591581913,0.26980202113887997
bom_wide_3_10_30_15_No2,0.6523766540206888,0.0332647724819613,0.46215421513130844,0.08190555371237254,0.7956533580038888,0.19836513817015072,0.8833718491281501,0.2837019272330098
bom_wide_3_5_16_4_No1,0.6345238095238095,0.25888888888888884,0.5376190476190477,0.30317460317460315,0.36011904761904756,0.41428571428571426,0.41944444444444445,0.2891666666666667
bom_wide_3_5_16_4_No2,0.8682402980309956,0.12596583593070482,0.6962122423181305,0.21389265150521952,0.8221906195770619,0.2302709597657643,0.8123996704635003,0.1181818181818182
bom_wide_3_7_10_5_No1,0.4716822916167679,0.08227904925444832,0.3990252916853879,0.06521878899142093,0.8272063118154376,0.5506732040529166,0.918262237021028,0.5183406859776124
bom_wide_3_7_15_5_No1,0.5836359026146253,0.10098041440184233,0.6362866426508194,0.07584982811028786,0.9322101597400767,0.5388261866855146,0.9069194733919158,0.488939192618748
bom_wide_3_8_15_5_No1,0.8103892135036433,0.03710501168764474,0.6860664693204906,0.013585093757892585,1.0,0.4532287113865112,0.8565437522328473,0.4454668260998046
bom_wide_3_8_15_5_No2,0.3286248561565017,0.009675872650556194,0.1374083129584352,0.017807825086306097,0.591347687400319,0.013153645359072421,0.32810064376627845,0.05661084529505582
bom_wide_3_9_15_5_No1,0.7600811112880536,0.03546488517738487,0.7337176486756483,0.03009400328413216,0.9388452150224544,0.33518437435664167,0.8904639919735681,0.3185515390455219
bom_wide_3_9_15_5_No2,0.8232183463101073,0.04598394266815841,0.6839147413918018,0.019900368313834443,0.9426611382433586,0.35186395170353035,0.8064472326002845,0.38768502509540886
bom_wide_4_10_10_5_No1,0.45313294986631447,0.04930657675216309,0.4161707132046576,0.01507020669514115,0.9058770620709395,0.5787392190505164,0.9271796463080865,0.5954279084799832
bom_wide_4_10_10_5_No2,0.5429284580971474,0.02041776676508704,0.4568846300244228,0.0473594944421053,0.9391953549174833,0.6283702883116992,0.8835139862103853,0.6123893975760313
bom_wide_4_10_30_15_No1,0.5721233042011243,0.16543856310269264,0.6983703344946773,0.07509201002616869,0.8659705750565788,0.5219640418187865,0.7774257786595559,0.4489999757781824
bom_wide_4_10_30_15_No2,0.41795485314085806,0.19926846894285705,0.5378158906095896,0.09453644820996829,0.8238919513701284,0.6510481663774731,0.8932248071168931,0.4016972502652861
bom_wide_4_6_16_4_No1,0.7720307650305649,0.10290190673620432,0.6284168634850464,0.051678821346307635,0.9148282496406457,0.20724033804563047,0.6546630823422874,0.20015749625717158
bom_wide_4_6_16_4_No2,0.2366068579325699,0.030153750820760626,0.25451455904669074,0.07907960741013768,0.5888485047828378,0.16318251996411473,0.7527225918365208,0.08959931405837193
bom_wide_4_6_40_15_No1,0.5664699650568767,0.6380633861128872,0.10336862189680454,0.6280853666435946,0.8538728883791364,0.9694068678597935,0.184642533131713,0.9861886666747838
bom_wide_4_6_40_15_No2,0.5098103343506281,0.6910669000898416,0.0,0.6657713621794494,0.7722050202876628,1.0,0.08095141671985198,0.9313451741333113
bom_wide_4_7_12_5_No1,0.547114931355307,0.03751653548915506,0.2963892014334419,0.015240517854148188,0.9418806671619308,0.9867354639066308,0.5474942030987522,0.6503654130771022
bom_wide_4_7_12_5_No2,0.42336214428476343,0.6826578624901202,0.00012025425184676171,0.048773633933978496,0.6452365416795139,1.0,0.07611555969752806,0.14309625698810427
bom_wide_4_8_10_5_No1,0.4865531847273342,0.1218734363760623,0.06930052028170193,0.031450883571205845,0.8770718350154691,0.9917431192660551,0.4615113170441541,0.6289989814520202
bom_wide_4_8_10_5_No2,0.08648402114449547,0.03359519794113598,0.13280510799933698,0.03775558448730588,0.8700223812980837,0.5399561608472251,0.8777875129406603,0.5655587156984534
bom_wide_5_10_10_5_No1,0.4057733655764473,0.24282773690301326,0.005906261694108484,0.020541037624060364,0.9410228618586037,0.9345420072166835,0.12101942639125622,0.1955273863127286
bom_wide_5_10_10_5_No2,0.41936936614568676,0.22216769447978352,0.003573228299260156,0.009599131255647812,0.992562402257577,0.8790893081000106,0.11786446227581997,0.20821097119725063
bom_wide_5_10_30_15_No1,0.5479467034599474,0.0314632773793662,0.21390500518398564,0.03124267523819672,0.9375230873693023,0.9737293303526571,0.532953384303993,0.9452474552545931
bom_wide_5_10_30_15_No2,0.5728967113151883,0.0238105347982469,0.2305756195288636,0.02356440880464466,0.9217793109014363,0.9449223040036948,0.3617035146325929,0.9731282184322598
bom_wide_5_3_10_5_No1,0.4907676037438164,0.4692128970875561,0.016399271817716447,0.010244669219134712,0.9858897598913646,0.906856712036407,0.08742103965220141,0.18504556756224197
bom_wide_5_3_10_5_No2,0.48865505469194925,0.48177912884527785,0.0028121287028707734,0.0738285600090057,0.8313692784608856,1.0,0.1906327788523062,0.2702574117837794
bom_wide_5_4_16_4_No1,0.45171017730001395,0.5043269230769231,0.5832891246684351,0.6206329401088929,0.5030006631299735,0.6137503490157755,0.30296052631578946,0.6654605263157894
bom_wide_5_4_16_4_No2,0.35590762326090075,0.04267616033616217,0.550488206350928,0.06003375313650513,0.7776970172205054,0.23675046165932095,0.9404043754284462,0.3697324796220456
bom_wide_5_6_20_4_No1,0.4531964205214979,0.058533892825791314,0.37701770824270175,0.022679643095069046,0.49916334843977833,0.2787542768864757,0.7507777572959855,0.2948525854095064
bom_wide_5_6_20_4_No2,0.36727094017863376,0.07320660809064454,0.18606574137316942,0.06668447933940544,0.8364608028044007,0.9256542500024153,0.8736456822280483,0.9103147442214856
bom_wide_5_8_20_5_No1,0.6149251225180353,0.17616125624646317,0.0009127637288642825,0.038533094713734894,1.0,0.651441797527508,0.0637448938333164,0.1575096436820827
bom_wide_5_8_20_5_No2,0.5790644442628947,0.026558851176824307,0.5014923292400918,0.009551372612773414,0.9448371675914438,0.39907153820937885,0.9266774881331699,0.3815608722880534
bom_wide_5_9_15_5_No1,0.5568576239983402,0.1949811154018844,0.06202718564527241,0.016597382593912823,0.9853960840750465,0.928422279517088,0.22375275155988375,0.40957024524273733
bom_wide_5_9_15_5_No2,0.5897279272468994,0.12141700527241564,0.0,0.010267715090441637,1.0,0.6055451802008155,0.006127482635408165,0.01859392473460161
