Algorithm,Bom,Nodes,AttemptNr,Status,Time,Makespan,Iterations
EA-Ei-LM-50,50_2_8_31,151,3,SATISFIED,60.3999,5943.0,3041
EA-Ei-LM-50,50_2_8_31,151,4,SATISFIED,60.3951,5932.0,2998
EA-Ei-LM-50,50_2_8_31,151,5,SATISFIED,60.4029,5816.0,3105
EA-Ei-LM-50,50_2_8_31,151,6,SATISFIED,60.4061,5979.0,3035
EA-Ei-LM-50,50_2_8_31,151,7,SATISFIED,60.4037,5935.0,2914
EA-Ei-LM-50,50_2_8_31,151,8,SATISFIED,60.3979,5869.0,2868
EA-Ei-LM-50,50_2_8_31,151,9,SATISFIED,60.4905,5843.0,2737
EA-Ei-LM-50,50_2_8_31,151,10,SATISFIED,60.397,6043.0,2715
EA-Ei-LM-50,50_2_8_32,151,1,SATISFIED,60.4094,6237.0,2958
EA-Ei-LM-50,50_2_8_32,151,2,SATISFIED,60.4083,6489.0,3022
EA-Ei-LM-50,50_2_8_32,151,3,SATISFIED,60.3922,6482.0,3034
EA-Ei-LM-50,50_2_8_32,151,4,SATISFIED,60.4052,6561.0,2819
EA-Ei-LM-50,50_2_8_32,151,5,SATISFIED,60.4073,6419.0,2791
EA-Ei-LM-50,50_2_8_32,151,6,SATISFIED,60.4091,6555.0,2924
EA-Ei-LM-50,50_2_8_32,151,7,SATISFIED,60.4057,6458.0,2780
EA-Ei-LM-50,50_2_8_32,151,8,SATISFIED,60.391,6527.0,2842
EA-Ei-LM-50,50_2_8_32,151,9,SATISFIED,60.3985,6605.0,2833
EA-Ei-LM-50,50_2_8_32,151,10,SATISFIED,60.3982,6420.0,2977
EA-Ei-LM-50,50_4_2_41,251,1,SATISFIED,60.863,6181.0,2198
EA-Ei-LM-50,50_4_2_41,251,2,SATISFIED,60.8726,6172.0,2286
EA-Ei-LM-50,50_4_2_41,251,3,SATISFIED,60.8537,6136.0,2247
EA-Ei-LM-50,50_4_2_41,251,4,SATISFIED,61.5095,6122.0,2212
