Algorithm,Bom,Nodes,AttemptNr,Status,Time,Makespan,Iterations
EA-Ei-LM-10,DAFJS01,27,1,SATISFIED,60.0471,277.0,26080.0
EA-Ei-LM-10,DAFJS01,27,2,SATISFIED,60.0399,296.0,25101.0
EA-Ei-LM-10,DAFJS01,27,3,SATISFIED,60.0389,285.0,26012.0
EA-Ei-LM-10,DAFJS01,27,4,SATISFIED,60.0377,288.0,24526.0
EA-Ei-LM-10,DAFJS01,27,5,SATISFIED,60.0389,284.0,24872.0
EA-Ei-LM-10,DAFJS01,27,6,SATISFIED,60.0378,285.0,26523.0
EA-Ei-LM-10,DAFJS01,27,7,SATISFIED,60.0369,286.0,27124.0
EA-Ei-LM-10,DAFJS01,27,8,SATISFIED,60.0389,281.0,25019.0
EA-Ei-LM-10,DAFJS01,27,9,SATISFIED,60.0387,298.0,24450.0
EA-Ei-LM-10,DAFJS01,27,10,SATISFIED,60.0383,277.0,24618.0
EA-Ei-LM-10,DAFJS02,26,1,SATISFIED,60.0451,316.0,27196.0
EA-Ei-LM-10,DAFJS02,26,2,SATISFIED,60.042,331.0,23292.0
EA-Ei-LM-10,DAFJS02,26,3,SATISFIED,60.0446,330.0,28566.0
EA-Ei-LM-10,DAFJS02,26,4,SATISFIED,60.0425,328.0,25029.0
EA-Ei-LM-10,DAFJS02,26,5,SATISFIED,60.0409,343.0,25785.0
EA-Ei-LM-10,DAFJS02,26,6,SATISFIED,60.0403,339.0,25934.0
EA-Ei-LM-10,DAFJS02,26,7,SATISFIED,60.0352,340.0,25881.0
EA-Ei-LM-10,DAFJS02,26,8,SATISFIED,60.0375,336.0,25506.0
EA-Ei-LM-10,DAFJS02,26,9,SATISFIED,60.0379,327.0,25496.0
EA-Ei-LM-10,DAFJS02,26,10,SATISFIED,60.0367,335.0,26891.0
EA-Ei-LM-10,DAFJS03,56,1,SATISFIED,60.0669,576.0,19926.0
EA-Ei-LM-10,DAFJS03,56,2,SATISFIED,60.0688,576.0,20684.0
EA-Ei-LM-10,DAFJS03,56,3,SATISFIED,60.0758,576.0,17495.0
EA-Ei-LM-10,DAFJS03,56,4,SATISFIED,60.0774,576.0,20019.0
EA-Ei-LM-10,DAFJS03,56,5,SATISFIED,60.074,576.0,19989.0
EA-Ei-LM-10,DAFJS03,56,6,SATISFIED,60.077,576.0,17727.0
EA-Ei-LM-10,DAFJS03,56,7,SATISFIED,60.0833,576.0,20153.0
EA-Ei-LM-10,DAFJS03,56,8,SATISFIED,60.0703,576.0,19308.0
EA-Ei-LM-10,DAFJS03,56,9,SATISFIED,60.0695,576.0,19736.0
EA-Ei-LM-10,DAFJS03,56,10,SATISFIED,60.0694,576.0,20317.0
EA-Ei-LM-10,DAFJS04,44,1,SATISFIED,60.0546,606.0,19922.0
EA-Ei-LM-10,DAFJS04,44,2,SATISFIED,60.0589,606.0,20050.0
EA-Ei-LM-10,DAFJS04,44,3,SATISFIED,60.0552,606.0,20989.0
EA-Ei-LM-10,DAFJS04,44,4,SATISFIED,60.0545,606.0,22917.0
EA-Ei-LM-10,DAFJS04,44,5,SATISFIED,60.0648,606.0,20653.0
EA-Ei-LM-10,DAFJS04,44,6,SATISFIED,60.0666,612.0,19392.0
EA-Ei-LM-10,DAFJS04,44,7,SATISFIED,60.0641,606.0,19286.0
EA-Ei-LM-10,DAFJS04,44,8,SATISFIED,60.0583,606.0,21068.0
EA-Ei-LM-10,DAFJS04,44,9,SATISFIED,60.0637,606.0,21389.0
EA-Ei-LM-10,DAFJS04,44,10,SATISFIED,60.0565,606.0,21294.0
EA-Ei-LM-10,DAFJS05,40,1,SATISFIED,60.0516,449.0,27354.0
EA-Ei-LM-10,DAFJS05,40,2,SATISFIED,60.0533,459.0,27448.0
EA-Ei-LM-10,DAFJS05,40,3,SATISFIED,60.0547,442.0,26538.0
EA-Ei-LM-10,DAFJS05,40,4,SATISFIED,60.049,465.0,26881.0
EA-Ei-LM-10,DAFJS05,40,5,SATISFIED,60.0512,436.0,23939.0
EA-Ei-LM-10,DAFJS05,40,6,SATISFIED,60.0512,440.0,25678.0
EA-Ei-LM-10,DAFJS05,40,7,SATISFIED,60.0578,417.0,25483.0
EA-Ei-LM-10,DAFJS05,40,8,SATISFIED,60.0589,438.0,26367.0
EA-Ei-LM-10,DAFJS05,40,9,SATISFIED,60.0574,434.0,24860.0
EA-Ei-LM-10,DAFJS05,40,10,SATISFIED,60.0501,437.0,24705.0
EA-Ei-LM-10,DAFJS06,45,1,SATISFIED,60.0545,495.0,22969.0
EA-Ei-LM-10,DAFJS06,45,2,SATISFIED,60.0547,449.0,24979.0
EA-Ei-LM-10,DAFJS06,45,3,SATISFIED,60.0541,455.0,23921.0
EA-Ei-LM-10,DAFJS06,45,4,SATISFIED,60.0496,476.0,25392.0
EA-Ei-LM-10,DAFJS06,45,5,SATISFIED,60.0509,458.0,23629.0
EA-Ei-LM-10,DAFJS06,45,6,SATISFIED,60.0287,486.0,24791.0
EA-Ei-LM-10,DAFJS06,45,7,SATISFIED,60.06,494.0,23014.0
EA-Ei-LM-10,DAFJS06,45,8,SATISFIED,60.063,467.0,24768.0
EA-Ei-LM-10,DAFJS06,45,9,SATISFIED,60.0596,481.0,21914.0
EA-Ei-LM-10,DAFJS06,45,10,SATISFIED,60.0608,442.0,24814.0
EA-Ei-LM-10,DAFJS07,86,1,SATISFIED,60.092,551.0,17590.0
EA-Ei-LM-10,DAFJS07,86,2,SATISFIED,60.102,539.0,19275.0
EA-Ei-LM-10,DAFJS07,86,3,SATISFIED,60.1053,593.0,20266.0
EA-Ei-LM-10,DAFJS07,86,4,SATISFIED,60.1075,574.0,18823.0
EA-Ei-LM-10,DAFJS07,86,5,SATISFIED,60.1013,576.0,18774.0
EA-Ei-LM-10,DAFJS07,86,6,SATISFIED,60.1059,583.0,18555.0
EA-Ei-LM-10,DAFJS07,86,7,SATISFIED,60.1021,542.0,18204.0
EA-Ei-LM-10,DAFJS07,86,8,SATISFIED,60.1013,549.0,17862.0
EA-Ei-LM-10,DAFJS07,86,9,SATISFIED,60.1144,581.0,17635.0
EA-Ei-LM-10,DAFJS07,86,10,SATISFIED,60.1174,585.0,18051.0
EA-Ei-LM-10,DAFJS08,86,1,SATISFIED,60.1021,643.0,19366.0
EA-Ei-LM-10,DAFJS08,86,2,SATISFIED,60.1044,642.0,18514.0
EA-Ei-LM-10,DAFJS08,86,3,SATISFIED,60.1042,646.0,19881.0
EA-Ei-LM-10,DAFJS08,86,4,SATISFIED,60.102,677.0,18416.0
EA-Ei-LM-10,DAFJS08,86,5,SATISFIED,60.1045,658.0,18183.0
EA-Ei-LM-10,DAFJS08,86,6,SATISFIED,60.1092,639.0,17764.0
EA-Ei-LM-10,DAFJS08,86,7,SATISFIED,60.1006,646.0,16507.0
EA-Ei-LM-10,DAFJS08,86,8,SATISFIED,60.1004,675.0,17539.0
EA-Ei-LM-10,DAFJS08,86,9,SATISFIED,60.1112,643.0,20169.0
EA-Ei-LM-10,DAFJS08,86,10,SATISFIED,60.1099,643.0,18108.0
EA-Ei-LM-10,DAFJS09,46,1,SATISFIED,60.0582,519.0,27135.0
EA-Ei-LM-10,DAFJS09,46,2,SATISFIED,60.0573,521.0,23824.0
EA-Ei-LM-10,DAFJS09,46,3,SATISFIED,60.0591,499.0,24205.0
EA-Ei-LM-10,DAFJS09,46,4,SATISFIED,60.0556,507.0,21650.0
EA-Ei-LM-10,DAFJS09,46,5,SATISFIED,60.0568,499.0,24215.0
EA-Ei-LM-10,DAFJS09,46,6,SATISFIED,60.0556,504.0,23285.0
EA-Ei-LM-10,DAFJS09,46,7,SATISFIED,60.0563,518.0,23702.0
EA-Ei-LM-10,DAFJS09,46,8,SATISFIED,60.061,510.0,23805.0
EA-Ei-LM-10,DAFJS09,46,9,SATISFIED,60.0658,519.0,23485.0
EA-Ei-LM-10,DAFJS09,46,10,SATISFIED,60.064,497.0,22608.0
EA-Ei-LM-10,DAFJS10,59,1,SATISFIED,60.0632,573.0,21006.0
EA-Ei-LM-10,DAFJS10,59,2,SATISFIED,60.0696,567.0,22873.0
EA-Ei-LM-10,DAFJS10,59,3,SATISFIED,60.0685,582.0,22971.0
EA-Ei-LM-10,DAFJS10,59,4,SATISFIED,60.0687,576.0,21072.0
EA-Ei-LM-10,DAFJS10,59,5,SATISFIED,60.0685,577.0,22117.0
EA-Ei-LM-10,DAFJS10,59,6,SATISFIED,60.0686,575.0,24372.0
EA-Ei-LM-10,DAFJS10,59,7,SATISFIED,60.0702,566.0,21793.0
