Algorithm,Bom,Nodes,AttemptNr,Status,Time,Makespan,Iterations
EA-Ei-LM-10,la01.fjs,51,1,SATISFIED,60.0189,621.0,27706
EA-Ei-LM-10,la01.fjs,51,2,SATISFIED,60.02,591.0,26592
EA-Ei-LM-10,la01.fjs,51,3,SATISFIED,60.0204,612.0,28746
EA-Ei-LM-10,la01.fjs,51,4,SATISFIED,60.0189,589.0,28799
EA-Ei-LM-10,la01.fjs,51,5,SATISFIED,60.0205,589.0,28797
EA-Ei-LM-10,la01.fjs,51,6,SATISFIED,60.0194,595.0,28860
EA-Ei-LM-10,la01.fjs,51,7,SATISFIED,60.0204,579.0,28532
EA-Ei-LM-10,la01.fjs,51,8,SATISFIED,60.0199,578.0,26847
EA-Ei-LM-10,la01.fjs,51,9,SATISFIED,60.0328,584.0,28812
EA-Ei-LM-10,la01.fjs,51,10,SATISFIED,60.0194,581.0,27875
EA-Ei-LM-10,la02.fjs,51,1,SATISFIED,60.0203,564.0,26612
EA-Ei-LM-10,la02.fjs,51,2,SATISFIED,60.0191,557.0,27745
EA-Ei-LM-10,la02.fjs,51,3,SATISFIED,60.0193,536.0,29254
EA-Ei-LM-10,la02.fjs,51,4,SATISFIED,60.019,540.0,29324
EA-Ei-LM-10,la02.fjs,51,5,SATISFIED,60.0187,554.0,28521
EA-Ei-LM-10,la02.fjs,51,6,SATISFIED,60.0188,540.0,27556
EA-Ei-LM-10,la02.fjs,51,7,SATISFIED,60.0188,550.0,28745
EA-Ei-LM-10,la02.fjs,51,8,SATISFIED,60.0184,541.0,28602
EA-Ei-LM-10,la02.fjs,51,9,SATISFIED,60.0199,557.0,28250
EA-Ei-LM-10,la02.fjs,51,10,SATISFIED,60.0347,560.0,28620
EA-Ei-LM-10,la03.fjs,51,1,SATISFIED,60.0188,489.0,28218
EA-Ei-LM-10,la03.fjs,51,2,SATISFIED,60.0204,490.0,27224
EA-Ei-LM-10,la03.fjs,51,3,SATISFIED,60.0203,495.0,28520
EA-Ei-LM-10,la03.fjs,51,4,SATISFIED,60.0202,524.0,26981
EA-Ei-LM-10,la03.fjs,51,5,SATISFIED,60.0198,500.0,26180
EA-Ei-LM-10,la03.fjs,51,6,SATISFIED,60.0203,498.0,27362
EA-Ei-LM-10,la03.fjs,51,7,SATISFIED,60.0191,504.0,27723
EA-Ei-LM-10,la03.fjs,51,8,SATISFIED,60.0195,508.0,28218
EA-Ei-LM-10,la03.fjs,51,9,SATISFIED,60.0193,521.0,25630
EA-Ei-LM-10,la03.fjs,51,10,SATISFIED,60.0187,506.0,28896
EA-Ei-LM-10,la04.fjs,51,1,SATISFIED,60.0197,512.0,29422
EA-Ei-LM-10,la04.fjs,51,2,SATISFIED,60.0188,514.0,28506
EA-Ei-LM-10,la04.fjs,51,3,SATISFIED,60.0205,514.0,29703
EA-Ei-LM-10,la04.fjs,51,4,SATISFIED,60.0193,510.0,27434
EA-Ei-LM-10,la04.fjs,51,5,SATISFIED,60.0186,527.0,27073
EA-Ei-LM-10,la04.fjs,51,6,SATISFIED,60.0198,513.0,27290
EA-Ei-LM-10,la04.fjs,51,7,SATISFIED,60.0204,524.0,27314
EA-Ei-LM-10,la04.fjs,51,8,SATISFIED,60.028,527.0,28606
EA-Ei-LM-10,la04.fjs,51,9,SATISFIED,60.019,518.0,29520
EA-Ei-LM-10,la04.fjs,51,10,SATISFIED,60.0204,531.0,26702
EA-Ei-LM-10,la05.fjs,51,1,SATISFIED,60.0194,472.0,27653
EA-Ei-LM-10,la05.fjs,51,2,SATISFIED,60.0196,474.0,28868
EA-Ei-LM-10,la05.fjs,51,3,SATISFIED,60.0188,479.0,29983
EA-Ei-LM-10,la05.fjs,51,4,SATISFIED,60.0195,479.0,29990
