Algorithm,Bom,Nodes,AttemptNr,Status,Time,Makespan,Iterations
EA-Ei-LM-10,50_2_2_1,151,1,SATISFIED,60.146,5685.0,16554
EA-Ei-LM-10,50_2_2_1,151,2,SATISFIED,60.0789,5734.0,19410
EA-Ei-LM-10,50_2_2_1,151,3,SATISFIED,60.0775,5729.0,17543
EA-Ei-LM-10,50_2_2_1,151,4,SATISFIED,60.0793,5764.0,18745
EA-Ei-LM-10,50_2_2_1,151,5,SATISFIED,60.0798,5676.0,20121
EA-Ei-LM-10,50_2_2_1,151,6,SATISFIED,60.0792,5685.0,20139
EA-Ei-LM-10,50_2_2_1,151,7,SATISFIED,60.0772,5689.0,20061
EA-Ei-LM-10,50_2_2_1,151,8,SATISFIED,60.0777,5686.0,19048
EA-Ei-LM-10,50_2_2_1,151,9,SATISFIED,60.0769,5664.0,17352
EA-Ei-LM-10,50_2_2_1,151,10,SATISFIED,60.0769,5728.0,19168
EA-Ei-LM-10,50_2_2_2,151,1,SATISFIED,60.0803,6097.0,20421
EA-Ei-LM-10,50_2_2_2,151,2,SATISFIED,60.0777,6120.0,20013
EA-Ei-LM-10,50_2_2_2,151,3,SATISFIED,60.0785,6144.0,18901
EA-Ei-LM-10,50_2_2_2,151,4,SATISFIED,60.0791,6066.0,19196
EA-Ei-LM-10,50_2_2_2,151,5,SATISFIED,60.0791,6089.0,18402
EA-Ei-LM-10,50_2_2_2,151,6,SATISFIED,60.0776,6140.0,20014
EA-Ei-LM-10,50_2_2_2,151,7,SATISFIED,60.0793,6105.0,19216
EA-Ei-LM-10,50_2_2_2,151,8,SATISFIED,60.0801,6172.0,20119
EA-Ei-LM-10,50_2_2_2,151,9,SATISFIED,60.0787,6170.0,19437
EA-Ei-LM-10,50_2_2_2,151,10,SATISFIED,60.0789,6156.0,19493
EA-Ei-LM-10,50_2_4_11,151,1,SATISFIED,60.0795,5837.0,19041
EA-Ei-LM-10,50_2_4_11,151,2,SATISFIED,60.0783,5753.0,17722
EA-Ei-LM-10,50_2_4_11,151,3,SATISFIED,60.1464,5853.0,17480
EA-Ei-LM-10,50_2_4_11,151,4,SATISFIED,60.0805,5878.0,18606
EA-Ei-LM-10,50_2_4_11,151,5,SATISFIED,60.077,5702.0,20040
EA-Ei-LM-10,50_2_4_11,151,6,SATISFIED,60.0777,5724.0,19337
EA-Ei-LM-10,50_2_4_11,151,7,SATISFIED,60.0797,5747.0,19013
EA-Ei-LM-10,50_2_4_11,151,8,SATISFIED,60.1468,5699.0,17999
