Algorithm,Bom,Nodes,AttemptNr,Status,Time,Makespan,Iterations
EA-Ei-LM-10,bom_wide_2_10_10_5_No1,41,1,SATISFIED,60.0375,145633.0,23579
EA-Ei-LM-10,bom_wide_2_10_10_5_No1,41,2,SATISFIED,60.0162,142820.0,23432
EA-Ei-LM-10,bom_wide_2_10_10_5_No1,41,3,SATISFIED,60.0155,143042.0,26701
EA-Ei-LM-10,bom_wide_2_10_10_5_No1,41,4,SATISFIED,60.0151,144749.0,27763
EA-Ei-LM-10,bom_wide_2_10_10_5_No1,41,5,SATISFIED,60.0156,142200.0,27427
EA-Ei-LM-10,bom_wide_2_10_10_5_No1,41,6,SATISFIED,60.0151,141758.0,27780
EA-Ei-LM-10,bom_wide_2_10_10_5_No1,41,7,SATISFIED,60.0144,143380.0,28073
EA-Ei-LM-10,bom_wide_2_10_10_5_No1,41,8,SATISFIED,60.0162,143523.0,28573
EA-Ei-LM-10,bom_wide_2_10_10_5_No1,41,9,SATISFIED,60.0152,147100.0,27467
EA-Ei-LM-10,bom_wide_2_10_10_5_No1,41,10,SATISFIED,60.0158,142150.0,24838
EA-Ei-LM-10,bom_wide_2_10_10_5_No2,41,1,SATISFIED,60.0154,143749.0,27983
EA-Ei-LM-10,bom_wide_2_10_10_5_No2,41,2,SATISFIED,60.016,142104.0,27000
EA-Ei-LM-10,bom_wide_2_10_10_5_No2,41,3,SATISFIED,60.0148,143686.0,28302
EA-Ei-LM-10,bom_wide_2_10_10_5_No2,41,4,SATISFIED,60.0157,158374.0,26238
EA-Ei-LM-10,bom_wide_2_10_10_5_No2,41,5,SATISFIED,60.0149,141820.0,27287
EA-Ei-LM-10,bom_wide_2_10_10_5_No2,41,6,SATISFIED,60.0151,141820.0,28305
EA-Ei-LM-10,bom_wide_2_10_10_5_No2,41,7,SATISFIED,60.015,141891.0,27002
EA-Ei-LM-10,bom_wide_2_10_10_5_No2,41,8,SATISFIED,60.0151,146179.0,29276
EA-Ei-LM-10,bom_wide_2_10_10_5_No2,41,9,SATISFIED,60.0155,152020.0,28198
EA-Ei-LM-10,bom_wide_2_10_10_5_No2,41,10,SATISFIED,60.0157,147177.0,27270
EA-Ei-LM-10,bom_wide_2_10_30_15_No1,41,1,SATISFIED,60.015,66366.0,21297
EA-Ei-LM-10,bom_wide_2_10_30_15_No1,41,2,SATISFIED,60.0163,64260.0,18951
EA-Ei-LM-10,bom_wide_2_10_30_15_No1,41,3,SATISFIED,60.0173,64390.0,23735
EA-Ei-LM-10,bom_wide_2_10_30_15_No1,41,4,SATISFIED,60.017,64660.0,22460
EA-Ei-LM-10,bom_wide_2_10_30_15_No1,41,5,SATISFIED,60.016,66780.0,22260
EA-Ei-LM-10,bom_wide_2_10_30_15_No1,41,6,SATISFIED,60.015,65972.0,23260
EA-Ei-LM-10,bom_wide_2_10_30_15_No1,41,7,SATISFIED,60.0171,67680.0,20990
EA-Ei-LM-10,bom_wide_2_10_30_15_No1,41,8,SATISFIED,60.0166,64968.0,21685
EA-Ei-LM-10,bom_wide_2_10_30_15_No1,41,9,SATISFIED,60.0197,66968.0,22414
EA-Ei-LM-10,bom_wide_2_10_30_15_No1,41,10,SATISFIED,60.0169,64878.0,23836
EA-Ei-LM-10,bom_wide_2_10_30_15_No2,41,1,SATISFIED,60.016,59952.0,23077
EA-Ei-LM-10,bom_wide_2_10_30_15_No2,41,2,SATISFIED,60.0182,65083.0,23375
EA-Ei-LM-10,bom_wide_2_10_30_15_No2,41,3,SATISFIED,60.0161,64015.0,22493
EA-Ei-LM-10,bom_wide_2_10_30_15_No2,41,4,SATISFIED,60.0174,62277.0,22849
EA-Ei-LM-10,bom_wide_2_10_30_15_No2,41,5,SATISFIED,60.0151,62280.0,22159
