Algorithm,Bom,Nodes,AttemptNr,Status,Time,Makespan,Iterations
EA-Ei-LM-50,P1,63,1,SATISFIED,60.1273,78.0,4216
EA-Ei-LM-50,P1,63,2,SATISFIED,60.1203,78.0,4053
EA-Ei-LM-50,P1,63,3,SATISFIED,60.1212,82.0,4253
EA-Ei-LM-50,P1,63,4,SATISFIED,60.1297,82.0,3804
EA-Ei-LM-50,P1,63,5,SATISFIED,60.1308,80.0,4499
EA-Ei-LM-50,P1,63,6,SATISFIED,60.1264,80.0,4260
EA-Ei-LM-50,P1,63,7,SATISFIED,60.1275,77.0,4305
EA-Ei-LM-50,P1,63,8,SATISFIED,60.1359,78.0,4463
EA-Ei-LM-50,P1,63,9,SATISFIED,60.2274,78.0,4142
EA-Ei-LM-50,P1,63,10,SATISFIED,60.1255,78.0,4002
EA-Ei-LM-50,P2,74,1,SATISFIED,60.263,90.0,3947
EA-Ei-LM-50,P2,74,2,SATISFIED,60.1502,92.0,4210
EA-Ei-LM-50,P2,74,3,SATISFIED,60.1559,90.0,3801
EA-Ei-LM-50,P2,74,4,SATISFIED,60.1822,92.0,3837
EA-Ei-LM-50,P2,74,5,SATISFIED,60.2099,90.0,3880
EA-Ei-LM-50,P2,74,6,SATISFIED,60.1483,92.0,3965
EA-Ei-LM-50,P2,74,7,SATISFIED,60.1572,93.0,3826
EA-Ei-LM-50,P2,74,8,SATISFIED,60.2798,93.0,3805
EA-Ei-LM-50,P2,74,9,SATISFIED,60.1537,92.0,3869
EA-Ei-LM-50,P2,74,10,SATISFIED,60.1528,90.0,3901
EA-Ei-LM-50,P3,83,1,SATISFIED,60.3256,102.0,3521
EA-Ei-LM-50,P3,83,2,SATISFIED,60.1719,108.0,3949
EA-Ei-LM-50,P3,83,3,SATISFIED,60.1796,107.0,3931
EA-Ei-LM-50,P3,83,4,SATISFIED,60.1765,105.0,4138
EA-Ei-LM-50,P3,83,5,SATISFIED,60.18,108.0,4154
EA-Ei-LM-50,P3,83,6,SATISFIED,60.1724,107.0,4154
EA-Ei-LM-50,P3,83,7,SATISFIED,60.173,100.0,4136
EA-Ei-LM-50,P3,83,8,SATISFIED,60.1727,107.0,4168
EA-Ei-LM-50,P3,83,9,SATISFIED,60.1743,108.0,3660
