Algorithm,Bom,Nodes,AttemptNr,Status,Time,Makespan,Iterations
EA-Ei-LM-10,bom_deep_6_5_10_5_No1,54,1,SATISFIED,60.0219,808986.0,23740
EA-Ei-LM-10,bom_deep_6_5_10_5_No1,54,2,SATISFIED,60.0205,791044.0,23193
EA-Ei-LM-10,bom_deep_6_5_10_5_No1,54,3,SATISFIED,60.0208,806775.0,24347
EA-Ei-LM-10,bom_deep_6_5_10_5_No1,54,4,SATISFIED,60.0213,811429.0,24145
EA-Ei-LM-10,bom_deep_6_5_10_5_No1,54,5,SATISFIED,60.0218,804413.0,23543
EA-Ei-LM-10,bom_deep_6_5_10_5_No1,54,6,SATISFIED,60.0222,797140.0,21794
EA-Ei-LM-10,bom_deep_6_5_10_5_No1,54,7,SATISFIED,60.0212,801689.0,23633
EA-Ei-LM-10,bom_deep_6_5_10_5_No1,54,8,SATISFIED,60.022,812578.0,20291
EA-Ei-LM-10,bom_deep_6_5_10_5_No1,54,9,SATISFIED,60.0222,821366.0,24096
EA-Ei-LM-10,bom_deep_6_5_10_5_No1,54,10,SATISFIED,60.0201,800135.0,22865
EA-Ei-LM-10,bom_deep_6_5_10_5_No2,54,1,SATISFIED,60.0221,680132.0,23731
EA-Ei-LM-10,bom_deep_6_5_10_5_No2,54,2,SATISFIED,60.0211,678872.0,23673
EA-Ei-LM-10,bom_deep_6_5_10_5_No2,54,3,SATISFIED,60.0204,708858.0,24794
EA-Ei-LM-10,bom_deep_6_5_10_5_No2,54,4,SATISFIED,60.0223,625741.0,24102
EA-Ei-LM-10,bom_deep_6_5_10_5_No2,54,5,SATISFIED,60.023,674360.0,24838
EA-Ei-LM-10,bom_deep_6_5_10_5_No2,54,6,SATISFIED,60.0221,677115.0,22465
EA-Ei-LM-10,bom_deep_6_5_10_5_No2,54,7,SATISFIED,60.0203,660879.0,24543
EA-Ei-LM-10,bom_deep_6_5_10_5_No2,54,8,SATISFIED,60.0222,725859.0,23777
EA-Ei-LM-10,bom_deep_6_5_10_5_No2,54,9,SATISFIED,60.0221,684864.0,25055
EA-Ei-LM-10,bom_deep_6_5_10_5_No2,54,10,SATISFIED,60.0228,697874.0,22756
EA-Ei-LM-10,bom_deep_6_5_30_15_No1,54,1,SATISFIED,60.0326,525990.0,20280
EA-Ei-LM-10,bom_deep_6_5_30_15_No1,54,2,SATISFIED,60.0225,500199.0,19292
EA-Ei-LM-10,bom_deep_6_5_30_15_No1,54,3,SATISFIED,60.0211,460491.0,18671
EA-Ei-LM-10,bom_deep_6_5_30_15_No1,54,4,SATISFIED,60.0211,471190.0,19945
EA-Ei-LM-10,bom_deep_6_5_30_15_No1,54,5,SATISFIED,60.0221,457980.0,20558
EA-Ei-LM-10,bom_deep_6_5_30_15_No1,54,6,SATISFIED,60.0205,464151.0,20370
EA-Ei-LM-10,bom_deep_6_5_30_15_No1,54,7,SATISFIED,60.0203,450423.0,20458
EA-Ei-LM-10,bom_deep_6_5_30_15_No1,54,8,SATISFIED,60.0248,498321.0,20223
