Algorithm,Bom,Nodes,AttemptNr,Status,Time,Makespan,Iterations
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No1,59,1,SATISFIED,60.1848,69092760.0,1993.0
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No1,59,2,SATISFIED,60.289,69652320.0,1839.0
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No1,59,3,SATISFIED,60.3087,73118040.0,1919.0
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No1,59,4,SATISFIED,60.2888,69897420.0,2092.0
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No1,59,5,SATISFIED,60.2906,74101500.0,2019.0
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No1,59,6,SATISFIED,60.2899,62876340.0,2131.0
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No1,59,7,SATISFIED,60.3069,67703640.0,2259.0
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No1,59,8,SATISFIED,60.2847,78185280.0,2125.0
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No1,59,9,SATISFIED,60.2894,68994900.0,1999.0
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No1,59,10,SATISFIED,60.2903,78844200.0,2133.0
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No2,24,1,SATISFIED,60.2842,28694520.0,2581.0
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No2,24,2,SATISFIED,60.1167,28689540.0,2804.0
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No2,24,3,SATISFIED,60.1491,28713180.0,2601.0
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No2,24,4,SATISFIED,60.1417,28737480.0,2453.0
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No2,24,5,SATISFIED,60.1382,28670100.0,2507.0
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No2,24,6,SATISFIED,60.1259,28701480.0,2887.0
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No2,24,7,SATISFIED,60.1267,28746120.0,2724.0
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No2,24,8,SATISFIED,60.1314,28704840.0,2670.0
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No2,24,9,SATISFIED,60.1346,28655280.0,2862.0
EA-Ei-LM-50,bom_mix_3_4_9_100_30_No2,24,10,SATISFIED,60.1254,28693800.0,2617.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No1,438,1,SATISFIED,63.7597,58258620.0,872.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No1,438,2,SATISFIED,63.5509,60033780.0,843.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No1,438,3,SATISFIED,63.3445,58707480.0,821.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No1,438,4,SATISFIED,63.077,61775100.0,859.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No1,438,5,SATISFIED,63.3494,60498180.0,856.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No1,438,6,SATISFIED,63.396,60589500.0,908.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No1,438,7,SATISFIED,63.3721,58525680.0,889.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No1,438,8,SATISFIED,63.3289,63827640.0,894.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No1,438,9,SATISFIED,63.2483,60249960.0,900.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No1,438,10,SATISFIED,63.4694,62689140.0,868.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No2,118,1,SATISFIED,60.3522,2602920.0,1899.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No2,118,2,SATISFIED,60.6001,2523240.0,1675.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No2,118,3,SATISFIED,60.6197,2682000.0,1911.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No2,118,4,SATISFIED,60.6426,2228760.0,1964.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No2,118,5,SATISFIED,60.6172,2664960.0,1931.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No2,118,6,SATISFIED,60.6095,2699940.0,1683.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No2,118,7,SATISFIED,60.6016,2564820.0,1852.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No2,118,8,SATISFIED,60.6179,2611440.0,1763.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No2,118,9,SATISFIED,60.6296,2670600.0,1904.0
EA-Ei-LM-50,bom_mix_4_5_8_100_30_No2,118,10,SATISFIED,60.609,2231400.0,1848.0
EA-Ei-LM-50,bom_mix_5_4_5_100_30_No1,280,1,SATISFIED,62.2391,21294900.0,1229.0
EA-Ei-LM-50,bom_mix_5_4_5_100_30_No1,280,2,SATISFIED,62.0553,22660980.0,1181.0
EA-Ei-LM-50,bom_mix_5_4_5_100_30_No1,280,3,SATISFIED,62.0441,23021520.0,1177.0
EA-Ei-LM-50,bom_mix_5_4_5_100_30_No1,280,4,SATISFIED,62.0071,23526960.0,1244.0
EA-Ei-LM-50,bom_mix_5_4_5_100_30_No1,280,5,SATISFIED,62.0747,22030560.0,1226.0
EA-Ei-LM-50,bom_mix_5_4_5_100_30_No1,280,6,SATISFIED,62.0301,21215340.0,1187.0
EA-Ei-LM-50,bom_mix_5_4_5_100_30_No1,280,7,SATISFIED,62.0533,20911740.0,1236.0
EA-Ei-LM-50,bom_mix_5_4_5_100_30_No1,280,8,SATISFIED,61.1601,22688220.0,1193.0
EA-Ei-LM-50,bom_mix_5_4_5_100_30_No1,280,9,SATISFIED,62.011,20754000.0,1294.0
EA-Ei-LM-50,bom_mix_5_4_5_100_30_No1,280,10,SATISFIED,61.9997,22563480.0,1229.0
EA-Ei-LM-50,bom_mix_5_4_5_100_30_No2,166,1,SATISFIED,60.5392,5676180.0,1648.0
EA-Ei-LM-50,bom_mix_5_4_5_100_30_No2,166,2,SATISFIED,60.9864,5735460.0,1610.0
EA-Ei-LM-50,bom_mix_5_4_5_100_30_No2,166,3,SATISFIED,60.995,5890320.0,1447.0
EA-Ei-LM-50,bom_mix_5_4_5_100_30_No2,166,4,SATISFIED,60.9566,5803020.0,1634.0
