Algorithm,Bom,Nodes,AttemptNr,Status,Time,Makespan,Iterations
EA-Ei-LM-50,YFJS01,41,1,SATISFIED,60.1655,809.0,3863.0
EA-Ei-LM-50,YFJS01,41,2,SATISFIED,60.1702,799.0,3939.0
EA-Ei-LM-50,YFJS01,41,3,SATISFIED,60.172,809.0,3814.0
EA-Ei-LM-50,YFJS01,41,4,SATISFIED,60.1764,809.0,3951.0
EA-Ei-LM-50,YFJS01,41,5,SATISFIED,60.1923,776.0,3854.0
EA-Ei-LM-50,YFJS01,41,6,SATISFIED,60.1851,773.0,3426.0
EA-Ei-LM-50,YFJS01,41,7,SATISFIED,60.1971,776.0,3530.0
EA-Ei-LM-50,YFJS01,41,8,SATISFIED,60.184,798.0,3668.0
EA-Ei-LM-50,YFJS01,41,9,SATISFIED,60.1706,799.0,4149.0
EA-Ei-LM-50,YFJS01,41,10,SATISFIED,60.1835,776.0,3667.0
EA-Ei-LM-50,YFJS02,41,1,SATISFIED,60.1716,849.0,3620.0
EA-Ei-LM-50,YFJS02,41,2,SATISFIED,60.1764,831.0,3903.0
EA-Ei-LM-50,YFJS02,41,3,SATISFIED,60.1823,835.0,4085.0
EA-Ei-LM-50,YFJS02,41,4,SATISFIED,60.176,836.0,3956.0
EA-Ei-LM-50,YFJS02,41,5,SATISFIED,60.1879,900.0,3918.0
EA-Ei-LM-50,YFJS02,41,6,SATISFIED,60.1748,835.0,3799.0
EA-Ei-LM-50,YFJS02,41,7,SATISFIED,60.1845,894.0,3684.0
EA-Ei-LM-50,YFJS02,41,8,SATISFIED,60.1821,831.0,3800.0
EA-Ei-LM-50,YFJS02,41,9,SATISFIED,60.182,836.0,4014.0
EA-Ei-LM-50,YFJS02,41,10,SATISFIED,60.1757,904.0,3503.0
EA-Ei-LM-50,YFJS03,25,1,SATISFIED,60.1351,355.0,3782.0
EA-Ei-LM-50,YFJS03,25,2,SATISFIED,60.1387,358.0,3792.0
EA-Ei-LM-50,YFJS03,25,3,SATISFIED,60.1169,372.0,3981.0
EA-Ei-LM-50,YFJS03,25,4,SATISFIED,60.127,356.0,3757.0
EA-Ei-LM-50,YFJS03,25,5,SATISFIED,60.1272,361.0,3832.0
EA-Ei-LM-50,YFJS03,25,6,SATISFIED,60.1198,361.0,3655.0
EA-Ei-LM-50,YFJS03,25,7,SATISFIED,60.1171,355.0,3881.0
EA-Ei-LM-50,YFJS03,25,8,SATISFIED,60.1109,361.0,4082.0
EA-Ei-LM-50,YFJS03,25,9,SATISFIED,60.1318,366.0,3700.0
EA-Ei-LM-50,YFJS03,25,10,SATISFIED,60.1144,355.0,4001.0
EA-Ei-LM-50,YFJS04,29,1,SATISFIED,60.1317,390.0,4353.0
EA-Ei-LM-50,YFJS04,29,2,SATISFIED,60.1315,411.0,3935.0
EA-Ei-LM-50,YFJS04,29,3,SATISFIED,60.1256,413.0,3814.0
EA-Ei-LM-50,YFJS04,29,4,SATISFIED,60.1308,390.0,4142.0
EA-Ei-LM-50,YFJS04,29,5,SATISFIED,60.1312,435.0,4254.0
EA-Ei-LM-50,YFJS04,29,6,SATISFIED,60.1567,413.0,3994.0
